def(NBDEBUG),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(_WIN32),
def(DEBUG),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
