def(WSDEBUG_SENSE),
def(DEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
True,
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
