def(FEAT_GUI),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(PROTO),
def(__BORLANDC__),
def(CHANNEL_PIPES),
def(JUMPLIST_ROTATE),
def(DEBUG),
True,
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
!def(PROTO),
def(MAIN),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
