def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(ABORT_ON_INTERNAL_ERROR),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_PROFILE),
def(PROTO),
!def(FEAT_GUI_W32),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_TRACE)),
True,
!def(FEAT_PROFILE),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG)),
def(MAIN),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_SENSE)),
def(NBDEBUG),
!def(FEAT_BEVAL_GUI),
def(UNIX),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(__MINT__),
!def(UNIX),
