def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_BEVAL),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(NBDEBUG),
def(INET_SOCKETS),
True,
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
