def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
True,
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
