def(PROTO),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(RISCOS),
!def(INET_SOCKETS),
!def(FEAT_RIGHTLEFT),
!def(RISCOS),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
True,
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
