def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(PROTO),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
True,
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(NBDEBUG),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
