def(PROTO),
!def(PROTO),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(__BORLANDC__),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
