(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_MBYTE),
def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_FLOAT),
def(__MINT__),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
def(WIN32),
def(FEAT_JOB_CHANNEL),
!def(UNIX),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(MAIN),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
