def(PROTO),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(_WIN32),
def(MAIN),
def(__MINT__),
!def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(WIN32),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG),
True,
