def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(PROTO),
def(PROTO),
True,
def(__BORLANDC__),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
