def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
True,
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(PROTO),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
