def(WSDEBUG),
!def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(RISCOS),
def(FEAT_GUI_GTK),
True,
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(NBDEBUG),
!def(PROTO),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(DEBUG),
def(__BORLANDC__),
def(RISCOS),
def(FEAT_GUI),
!def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
