def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(NBDEBUG),
def(PROTO),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
