def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(__MINT__),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(_WIN32),
True,
def(WSDEBUG),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
