def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
def(PROTO),
def(INET_SOCKETS),
def(__MINT__),
def(FEAT_GUI),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(WIN32),
def(_WIN32),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MAIN),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
