def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
!def(EBCDIC),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(EBCDIC),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(RISCOS),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(RISCOS),
!def(FEAT_MBYTE),
def(__BORLANDC__),
def(FEAT_GUI),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
True,
