!def(FEAT_MBYTE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(EBCDIC),
def(NBDEBUG),
True,
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(RISCOS),
def(FEAT_TERMRESPONSE),
!def(PROTO),
(!def(HAVE_GTK2)&def(FEAT_GUI_GTK)),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
!def(EBCDIC),
!def(RISCOS),
def(FEAT_BEVAL),
