def(PROTO),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(WIN32),
def(FEAT_GUI_W32),
def(_WIN32),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_GUI),
