def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG),
!def(PROTO),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(PROTO),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
True,
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
