def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(PROTO),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
True,
