def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
!def(PROTO),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_MBYTE),
!def(RISCOS),
def(DEBUG),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(RISCOS),
