def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(INET_SOCKETS),
def(RISCOS),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
True,
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(RISCOS),
def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(DEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
!def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
