def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG),
def(__BORLANDC__),
True,
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
