def(INET_SOCKETS),
def(NBDEBUG),
def(MAIN),
def(WIN32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(_WIN32),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(__MINT__),
def(DEBUG),
def(PROTO),
def(WSDEBUG),
True,
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
