def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(FEAT_GUI),
!def(FEAT_PROFILE),
def(PROTO),
def(FEAT_JOB_CHANNEL),
True,
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(__MINT__),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
