def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(PROTO),
!def(RISCOS),
def(FEAT_GUI),
def(DEBUG),
def(RISCOS),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_CLIPBOARD),
!def(PROTO),
!def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
