def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(PROTO),
def(NBDEBUG),
True,
!def(INET_SOCKETS),
