def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(RISCOS),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(EBCDIC),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
!def(PROTO),
def(PROTO),
def(EBCDIC),
def(DEBUG),
def(WSDEBUG),
True,
!def(RISCOS),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
