def(__BORLANDC__),
!def(PROTO),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
True,
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
