def(FEAT_TOOLBAR),
def(__MINT__),
def(PROTO),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_BEVAL),
def(_WIN32),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL_GUI),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
