def(NBDEBUG),
True,
!def(INET_SOCKETS),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(PROTO),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(PROTO),
def(__BORLANDC__),
