def(WSDEBUG),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(PROTO),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_TERMRESPONSE),
