def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(PROTO),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(DEBUG),
True,
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
!def(PROTO),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
