def(WSDEBUG),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(FEAT_GUI_W32),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
!def(FEAT_GUI_W32),
def(DEBUG),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(__MINT__),
def(FEAT_TOOLBAR),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(PROTO),
