def(FEAT_TOOLBAR),
def(WSDEBUG),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(MAIN),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
True,
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(PROTO),
