def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
True,
!def(FEAT_GUI_W32),
def(PROTO),
