def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(PROTO),
def(WSDEBUG_TRACE),
!def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(DEBUG),
def(NBDEBUG),
def(FEAT_GUI_GTK),
True,
def(FEAT_GUI_W32),
