def(INET_SOCKETS),
def(FEAT_FLOAT),
def(NBDEBUG),
def(__MINT__),
def(_WIN32),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
True,
!def(FEAT_PROFILE),
def(WIN32),
def(FEAT_MBYTE),
def(FEAT_JOB_CHANNEL),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
