def(WSDEBUG),
!def(UNIX),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(_WIN32),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(FEAT_PROFILE),
def(DEBUG),
def(MAIN),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(PROTO),
def(__MINT__),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_W32),
def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_MBYTE),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
True,
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
