def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(PROTO),
def(WSDEBUG),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
