def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(DEBUG),
!def(INET_SOCKETS),
def(WIN32),
def(FEAT_BEVAL_GUI),
def(NBDEBUG),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(__MINT__),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(_WIN32),
