def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(MAIN),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(PROTO),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
def(_WIN32),
def(FEAT_TOOLBAR),
def(__MINT__),
def(DEBUG),
def(FEAT_MBYTE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
