def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
True,
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(PROTO),
def(NBDEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
