def(WSDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
True,
def(FEAT_PROFILE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(INET_SOCKETS),
def(PROTO),
!def(INET_SOCKETS),
def(WIN32),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
