def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
True,
def(PROTO),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
