def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MAIN),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_BEVAL),
!def(PROTO),
