def(FEAT_GUI),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(__MINT__),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(_WIN32),
def(WIN32),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(MAIN),
True,
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
