def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
True,
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(PROTO),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(NBDEBUG),
def(DEBUG),
def(PROTO),
