def(FEAT_TERMRESPONSE),
def(WIN32),
!def(FEAT_GUI_W32),
def(_WIN32),
True,
def(FEAT_BEVAL_GUI),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(__MINT__),
def(WSDEBUG),
def(PROTO),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(INET_SOCKETS),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
