def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
True,
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG),
