def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
True,
def(MAIN),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
