def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
True,
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(WIN32),
def(MAIN),
def(FEAT_GUI),
def(PROTO),
!def(PROTO),
def(LESSTIF_VERSION),
def(_WIN32),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
