def(LESSTIF_VERSION),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
True,
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(MAIN),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(__MINT__),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
