def(NBDEBUG),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(LESSTIF_VERSION),
def(MAIN),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
True,
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
