def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
True,
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(NBDEBUG),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
