def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
True,
def(DEBUG),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
