def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(PROTO),
!def(NO_CONSOLE),
True,
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
