def(WSDEBUG),
True,
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
!def(PROTO),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
