def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
True,
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
