def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
True,
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
