def(PROTO),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WIN32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
