def(MAIN),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(__MINT__),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
True,
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(NBDEBUG),
def(PROTO),
!def(FEAT_GUI_W32),
def(WIN32),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
